cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
53395455	-1.776503642958884	-0.021848102720942907	0.18273466497400037	0.6991422393917719	0.20580730133961325	-0.9979884991836722	0.42549877924011986	0.08162445648631861	-0.30449821369748276	-0.8486367855913648	-1.1167525637805786	-1.0473037929997044	202.359	COC(=O)C=CC1=CC(=CC=C1)F	68	3	-0.46585104676552136	0.3299850889993003	0.3299850889993003	0.46585104676552136	180.17800000000005	2	0	3	636.3366507683193	-1.64	88.28690577888631	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9921931145519032	0.672444773428992	0.0037426024313792026	0.1247109595656851	0.8770815552392914	0.01793382374030328	3.2309071886606144	2.0119	47.45000000000002	13	160.306	0	219.95119488664466	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	165.237	4.932	0.970
53441188	-1.7478400848286142	0.3425213816928307	0.2285881643688296	0.46185454709067164	0.04260452668627208	-0.9838337374056284	0.1962478431980493	0.15681023943951053	-0.38915678428210865	-0.6426257715987568	-0.6915295873136628	-0.7064385193190964	209.857	COC(=O)C=CC1=CC=CC=C1Cl	68	3	-0.4658510419873812	0.32998595564247246	0.32998595564247246	0.4658510419873812	196.63300000000007	2	0	3	636.3366507683193	-1.2799999999999998	94.42463660284173	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9829233935011795	0.5493586906643061	0.002478155395306998	0.18401522357708716	0.8177920333100924	0.017096433638007988	3.021330411990951	2.526200000000001	52.502000000000024	13	169.168	0	227.60309943511925	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	175.024	5.856	0.967
53694162	0.9878793073177295	1.6760407615619595	0.17461859859597528	0.893419367484392	-0.8605792669920228	0.09421321242802312	0.1001598676975175	0.5368772741946098	-0.08706522522597364	-0.34467283746960176	0.030396586173902354	0.15639380040009432	253.248	CCC=CC1C(=CCCC1(C)C)C	74	0	-0.08819005836418502	0.05790885576742124	0.05790885576742124	0.08819005836418502	178.3190000000002	0	0	6	900.9575756733362	-0.52	113.64287018638288	1	0	0	0	0	0	0	0.0	1	1	0	0	0	0	0	0	0	0.6923076923076923	0.9427377958434839	0.3099154624907941	0.0019111604369187476	0.3335347782288521	0.7785657737221559	0.2788798282316887	2.6895028282348767	4.335100000000003	59.69300000000005	13	203.957	0	304.66926280921973	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	220.978	17.021	0.923
54005809	0.7105838329118823	1.7208874822833737	0.4545866588834902	1.0528110180383057	-0.7143701352462396	0.2921886394759623	0.20392954623179257	0.7769002131251233	0.01646085862304204	-0.45572175658786035	-0.20174993680308273	-0.06437211475247218	245.654	CCC=CC1=C(CCCC1(C)C)C	74	0	-0.08451799782292589	0.062242943914875115	0.062242943914875115	0.08451799782292589	178.3190000000002	0	0	6	896.9575756733365	-0.52	113.64287018638288	1	0	0	0	0	0	0	0.0	1	1	0	0	0	0	0	0	0	0.6923076923076923	0.9471032794163037	0.32410119110144764	0.002056662838564937	0.32092893001236766	0.8173305489083915	0.2804685129538914	2.724766407296379	4.479200000000004	59.76300000000005	13	203.569	0	293.6510424599741	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	216.910	13.341	0.938
54056893	0.34429791146399263	1.7248445743201728	-0.19146978231995535	1.8269918801712504	-0.6781490771860462	0.04352039231236964	0.14968389600744667	0.9971480681022454	-0.24215286109267006	-0.21698761213715537	-0.1945468208430373	0.037350095949639124	272.194	CC1=C(C(CCC1)(C)C)C=CC(C)OC	86	1	-0.3776740219107999	0.07265150936488457	0.07265150936488457	0.3776740219107999	208.3450000000002	1	0	8	1009.4962881914681	-0.56	127.93129853062199	1	0	0	0	1	0	0	9.23	1	1	0	0	0	0	0	0	0	0.7142857142857143	0.9589642460950271	0.3768818250218177	0.0017879789628494386	0.28352702642146194	0.867351146007437	0.2996774458185354	2.971805701264348	4.104100000000003	65.94300000000005	15	228.116	0	327.3481319613401	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	6	0	0	0	0	245.059	16.943	0.931
54105512	-2.070483703370321	-0.2040736406800269	-0.1737092086197738	1.249921404560116	0.4230536133392877	-0.9750305830566224	0.2962199022280016	-0.05578888250713184	-0.1295390387483648	-0.7260185049266857	-1.2450904779210263	-1.0875641759921282	224.722	COC1=CC=CC(=C1)C=CC(=O)OC	74	3	-0.4967458540461449	0.3299850934826115	0.3299850934826115	0.4967458540461449	192.21400000000008	3	0	5	761.400892443521	-1.77	99.81476922036698	1	0	0	0	3	0	0	35.53	0	0	0	1	1	0	0	0	0	0.18181818181818182	0.9939113771739514	0.70577802009258	0.0035392533456248257	0.11018245924002311	0.892613464726866	0.0239178172936018	3.453269746073514	1.8813999999999997	54.044000000000025	14	180.752	0	251.68560666273012	0	1	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	187.131	6.379	0.966
54139758	0.6206758284772004	1.6684784609051493	-0.46674558426559304	1.6581088644450304	-0.8217100736057867	-0.1547943151349457	0.03634207371439832	0.7414178066867115	-0.34449406671068106	-0.10174878548670652	0.04312320464720043	0.2587244766440617	284.648	CC1=CCCC(C1C=CC(C)OC)(C)C	86	1	-0.37768556167977185	0.07235905961510217	0.07235905961510217	0.37768556167977185	208.3450000000002	1	0	8	1013.4962881914682	-0.56	127.93129853062199	1	0	0	0	1	0	0	9.23	1	1	0	0	0	0	0	0	0	0.7142857142857143	0.9617409551356809	0.39077707103898174	0.0017510285107511644	0.273960462867743	0.8491941801073962	0.28732244278637037	3.0032896886586515	3.9600000000000035	65.87300000000005	15	230.008	0	341.18785428202546	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	6	0	0	0	0	253.949	23.940	0.906
54182336	-1.1436375282900086	-0.5051461519974954	0.6005918231462215	1.5087993614856343	-0.41185470699701915	-0.22553068302726517	-0.8827160954695398	-0.028492716896160022	0.1457742949697177	-0.4888787907111149	-0.6402422878746239	-0.33792273018258917	207.143	COC1=CC=CC(=C1)C=CCCl	64	2	-0.49674585568621565	0.11895601254716703	0.11895601254716703	0.49674585568621565	182.6500000000001	1	0	4	658.4868823512535	-0.9500000000000002	93.07305550313357	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9475085924343227	0.33356549763110666	0.0017878284574072058	0.3197303039487005	0.7384285499888362	0.0838608287952253	2.6978265623143476	2.9472000000000014	52.748000000000026	12	166.877	0	233.10483600611266	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	174.276	7.398	0.958
54413375	-0.8526608231819173	-0.5945229191075138	0.4559660191424949	1.3944283029343123	-0.5966292612980412	-0.038224291168152	-1.013183194605041	0.16174024982454993	-0.04611832810675066	0.12666788394948927	0.5336525965249423	0.5009470696855489	197.526	COC1=C(C=C(C=C1)C(F)(F)F)Cl	72	5	-0.4951993232855455	0.41596644675699657	0.41596644675699657	0.4951993232855455	210.58200000000002	1	0	2	483.6715640807033	-0.9000000000000001	86.50452801446428	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.25	0.9631574030599689	0.4006186011193797	0.0018778660327926867	0.2689383143599599	0.7946291233793026	0.08020573439640245	2.7765615729728346	3.367400000000001	43.006000000000014	13	154.257	0	200.57076726041106	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	160.792	6.535	0.959
54484293	-0.42817473566420583	0.2830865676697514	-1.439071545290317	-0.9689716816500514	-0.7400666668949633	-0.7552588690981802	0.33239539166416354	-0.22274346021107308	0.3894599030952411	-0.08500780756516126	0.035019315277558714	0.1692998526415599	293.342	CC(=O)OC1(CC(=O)C2=CC=CC=C2O1)C3=CC=CC=C3	106	4	-0.4468462909524523	0.30569648829676593	0.30569648829676593	0.4468462909524523	282.29499999999973	4	0	3	1272.3846365487218	-2.619999999999999	141.52709840546544	3	0	0	1	4	0	0	52.60000000000001	1	0	1	2	2	0	0	0	0	0.17647058823529413	0.8977279287413662	0.1956781748969632	0.0008706163122384282	0.4405502990099276	0.9069379872784116	0.4774249860745085	3.13554308199279	3.0679000000000016	75.90350000000004	21	247.922	0	336.37879435493534	1	0	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	6	4	0	0	0	0	261.968	14.045	0.946
54675768	0.705648154660297	0.18332620774912836	-2.491814062849022	-0.32602895193922893	2.594423912035318	0.9590506983914034	-0.38900512411095195	-2.2085227491525896	-7.5650858916298525	-6.293300391557472	0.39653253032562635	7.9676086600445295	1098.935	CC1=CC=C(N1)C(=O)OC2C(C(OC(C2OC)(C)C)OC3=C(C4=C(C=C3)C(=C(C(=O)O4)NC(=O)C5=CNC(=C5C)C(=O)NC6=C(C7=C(C(=C(C=C7)OC8C(C(C(C(O8)(C)C)OC)OC(=O)C9=CC=C(N9)C)O)C)OC6=O)O)O)C)O	424	25	-0.5047622181964385	0.3636968412416018	0.3636968412416018	0.5047622181964385	1110.092000000002	20	9	29	5934.453652887418	-8.459999999999997	537.0564919870613	9	2	0	7	25	9	0	354.89	2	0	2	7	2	5	0	2	2	0.38181818181818183	0.9970701672214182	0.7885883294143567	8.817877927683288e-05	0.07649236325969593	0.9624084031272317	0.07226724820228526	11.44701318109418	5.572000000000007	281.44169999999986	80	936.923	0	1230.3675298677115	8	0	4	4	2	2	2	0	2	0	0	0	0	0	8	0	0	0	0	5	0	3	3	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	42	38	54	2	0	0	1015.552	78.629	0.923
54675769	0.38698354662658035	0.17929778386194065	-1.5441876488984843	-0.17595267219048816	2.4292020745257807	1.2601020149052073	-0.024922681734260235	-0.4976550397271063	-1.105948499950611	-1.7787678434840817	-0.5451667063513931	2.0719036178673256	635.626	CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O	236	13	-0.5076631803449968	0.4044634137547128	0.4044634137547128	0.5076631803449968	612.6320000000018	11	5	17	3041.4944007037766	-4.59	303.3429383584439	4	2	0	2	13	6	0	200.01	1	0	1	3	2	1	0	1	1	0.3870967741935484	0.9946635104546024	0.7249907369518818	0.00035034900750998945	0.10317219087587011	0.9777978904995661	0.13404873385466817	6.778145031120465	3.627120000000002	158.92099999999974	44	533.350	0	731.8508612108689	4	0	2	2	1	2	1	0	0	0	0	0	0	0	4	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	21	19	27	1	0	0	583.000	49.649	0.915
54679630	1.0517935295158916	-1.8337041078434548	-0.04086486830361918	-0.5201527702956946	0.12200675252165906	0.6519632679116171	0.6007526769551322	0.5628150014459143	-0.15035132809916277	-0.0966658092383108	-0.07076601713191001	-0.1011628275384028	174.807	C1=CC2=C(C=C1O)OC(=O)C=C2O	66	4	-0.5078219617717901	0.3394482326282911	0.3394482326282911	0.5078219617717901	178.14300000000003	4	2	2	725.192330707605	-1.97	81.27103759693836	2	0	0	1	4	2	0	70.67	0	0	0	2	1	1	0	0	0	0.0	0.9548556395862569	0.3731754351848173	0.0020808989261947306	0.2970702064332948	0.7043210285478456	0.012796303523059669	2.529862418193347	1.2042000000000002	45.813600000000015	13	143.152	0	188.79333331502153	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	147.572	4.421	0.970
55273731	-0.8990045719463982	-0.35713815887484257	0.7528763437981822	1.615335225860329	-0.040052836704854225	0.34992666121891036	-1.0093649528439337	-0.24602760426835907	0.18060389172435992	0.10043137749140144	0.07168695501203244	0.3097430057807005	201.136	COC1=C(C=CC(=C1)CC=C)F	64	2	-0.4936768320440496	0.16456429302756057	0.16456429302756057	0.4936768320440496	166.19500000000008	1	0	4	659.9966573555805	-1.3100000000000003	86.93532467917815	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9567508735318996	0.368966730209833	0.002371810494056049	0.29090851825951614	0.7766986455392185	0.17687100413309306	2.646172190652663	2.562800000000001	46.85300000000002	12	157.845	0	225.1403753307212	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	166.405	8.559	0.949
55275176	-0.924685610425696	-0.36104715791293873	0.7701256961220534	1.6414308527010193	0.021855311633840864	0.25494096265605154	-1.0817486012622368	-0.07121485304698849	0.2868856788861416	0.1387009806256771	0.24784551461355922	0.5871077619900273	211.169	COC1=C(C=CC(=C1)CC=C)Cl	64	2	-0.4951889133184651	0.13723315118434531	0.13723315118434531	0.4951889133184651	182.6500000000001	1	0	4	659.9966573555805	-0.9500000000000002	93.07305550313359	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9633194090036639	0.402174143479428	0.0021228328422236743	0.26835744118028837	0.7877889739883073	0.16158488540149868	2.7899242469555543	3.0771000000000015	51.90500000000002	12	167.277	0	232.62353434866083	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	175.705	8.429	0.952
66777173	-2.0641672180207826	0.06435496972628303	-0.41042444639530046	-0.36590255785054865	0.11433117950134558	-0.540518863599018	0.5538675182001976	0.30053396039008295	0.9516856472416023	-0.805997913387209	-0.6842481092243123	0.10875816123242084	278.591	CC(=O)OC1=CC=CC(=C1)C=CC2=CC=CC=C2	90	2	-0.42671094175514934	0.3075242816109559	0.3075242816109559	0.42671094175514934	238.2860000000001	2	0	4	1136.0313701746973	-2.349999999999999	126.20331708286315	2	0	0	0	2	0	0	26.3	0	0	0	2	2	0	0	0	0	0.0625	0.9925972780482771	0.6793296235725115	0.0019816964225299206	0.12145222769118355	0.9081716525031336	0.029717015303057977	4.008724278605799	3.782300000000003	73.12100000000004	18	226.085	0	307.3272062881481	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	235.682	9.598	0.959
66856475	-0.2560628319757859	2.2618853789350575	-0.9913551564825779	0.4297437255189518	0.08349429145149245	-0.34186519209293786	1.1453022823371288	0.5966175771890717	0.2329089551338005	-0.6800788317258988	-0.24223247553465188	-0.010109384070535195	306.216	CC1=C(C(CCC1OC(=O)C)(C)C)C=CC(=O)C	100	3	-0.45801913085453017	0.3027278437628058	0.3027278437628058	0.45801913085453017	250.33800000000016	3	0	8	1108.5430574395673	-1.3800000000000001	139.80934384477052	1	0	0	0	3	0	0	43.370000000000005	1	1	0	0	0	0	0	0	0	0.6	0.971241607785777	0.4485215462171313	0.0012551083677190783	0.23809607158812796	0.8384241588883178	0.19214479438629273	3.41118176009391	3.1998000000000015	71.09000000000003	18	250.585	0	346.09119024545635	1	1	2	2	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	0	0	0	0	268.009	17.423	0.935
67042231	0.7085725317007867	-0.3947942972846305	-0.39434968228592315	-0.6236635299516795	-1.7184579920167449	-0.9168157507353872	-0.043117843681619104	0.01830989692395971	-0.0653847784043307	-0.3480808179868375	-0.06684044621282306	-0.07905820851538627	251.775	C1C(=O)C2=CC=CC=C2OC1(C3=CC=CC=C3)Cl	90	3	-0.4664801100441516	0.21489468281483604	0.21489468281483604	0.4664801100441516	258.704	2	0	1	1071.8860691825657	-1.7999999999999994	125.61050157349982	3	0	0	1	2	0	0	26.3	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.9692108163665856	0.4359616571951243	0.0016638743789384818	0.24623239721453558	0.8903708085154701	0.16915329973910528	2.9956975264401504	3.7436000000000016	69.99050000000003	18	217.084	0	286.09783522935004	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	3	3	0	0	0	0	227.756	10.672	0.953
68146761	0.07724952751349776	0.3776916549720082	0.7534644581127744	-0.688373629493713	0.2678007504289252	-0.9816382814022194	0.8677139752178574	-0.32143222547131006	-0.5446660906123258	-0.45073626176588016	-0.28047809303307975	-0.5610848982234404	283.012	C1=CC=C(C=C1)C(=O)C=CC2C(C=C(C=C2O)O)O	98	4	-0.5114348666415567	0.2930800773061169	0.2930800773061169	0.5114348666415567	258.273	4	3	6	1099.0791271002704	-2.33	130.1150630323473	2	0	0	0	4	3	0	77.76	1	1	0	1	1	0	0	0	0	0.13333333333333333	0.9779567867001528	0.5010019294487521	0.0013787733637554219	0.20880738336350016	0.9020244097004823	0.1544459883244593	3.578179219058781	2.3	70.83290000000002	19	230.881	0	309.90571784822197	2	1	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	5	3	0	0	0	0	242.966	12.085	0.950
69560032	-1.730856947858072	0.08558461278098574	-0.2766034734504251	-0.5327396138051094	0.014508970017557417	-0.17453323436092857	0.023631385247945447	0.39306931652285054	0.7517725055448358	-0.04977157583341763	0.6515128671699403	0.9415483819642175	223.108	CC(=O)OC1=C(C=C(C=C1)C(F)(F)F)Cl	82	6	-0.42512973887959044	0.41596645301244595	0.41596645301244595	0.42512973887959044	238.592	2	0	2	569.6116145997623	-1.2300000000000002	97.03099222890465	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9785802952360196	0.5055011499781268	0.001980800437410857	0.20586550409377663	0.8828720680708508	0.09562375029848168	3.0784757695415794	3.2841000000000014	47.76300000000001	15	173.055	0	229.86415624390634	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	183.133	10.078	0.945
70884183	0.4632043421385778	1.3038339822924445	-1.714498183745885	-0.03130778224911009	-0.034797293663745926	0.007697627342316808	-0.5637061799527258	-1.2602413629914702	0.11111392493680224	1.096160889701064	0.19179989952003584	-0.3348517464786071	499.057	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)OC)C	168	5	-0.4621874852503626	0.3084308049809095	0.3084308049809095	0.4621874852503626	418.57399999999944	5	0	12	2177.269538729902	-1.62	234.15372114337686	3	0	0	1	5	0	0	61.83000000000001	3	2	1	0	0	0	0	1	1	0.76	0.9024735367752149	0.2162003623197531	0.00023922169663183844	0.4307453022615972	0.6921165576946724	0.21078588144317525	4.127041222603855	4.849600000000005	115.62800000000007	30	413.921	0	587.1013764253358	8	0	2	2	0	0	1	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	14	12	0	0	0	0	463.119	49.198	0.894
71339444	-0.3475561292405885	1.373098575982474	1.2207300478562013	-0.15328419823787376	-0.0980643242678187	1.4691452789449997	-0.39545961517446915	0.376729779128753	1.2441173272674766	-0.3537156896203196	-0.5626613898639127	0.5306989827989695	224.959	CC(=CCCC(=CCF)C)C	64	1	-0.24657943830151577	0.10784837205868321	0.10784837205868321	0.24657943830151577	156.24400000000014	0	0	7	633.386483984974	-0.5900000000000001	92.69455789880949	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.6	0.9931846016543748	0.6909139459260529	0.005539731050913198	0.11655190704849372	0.9274509987828576	0.15870684142538521	3.065247427019161	3.6486000000000027	48.397000000000034	11	171.428	0	261.6504007214843	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	183.456	12.028	0.934
