cid	smiles	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino
637542	C1=CC(=CC=C1C=CC(=O)O)O	62	3	-0.5079662507795569	0.32782118481951544	0.32782118481951544	0.5079662507795569	164.16000000000005	3	2	3	568.3408356321365	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	57.53	0	0	0	1	1	0	0	0	0	0.0	0.9958909087347926	0.7528900304658681	0.0064507344502637695	0.09056101754833079	0.9107495589430475	0.0137315272794284	3.0827111384157653	1.4899999999999995	44.77660000000001	12	148.36800000000002	0	205.61616595991046	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
637566	CC(=CCCC(=CCO)C)C	64	1	-0.3922973699172159	0.21049878284230902	0.21049878284230902	0.3922973699172159	154.25300000000016	1	1	8	654.2260726955808	-0.56	94.81489700637432	0	0	0	0	1	1	0	20.23	0	0	0	0	0	0	0	0	0	0.6	0.9703274051319181	0.4424423194307307	0.002756066350103148	0.2417948031905535	0.8327248585168788	0.21250934107316324	2.898741040769864	2.671400000000001	49.50780000000003	11	175.16800000000003	0	267.11537010469226	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0
637775	COC1=CC(=CC(=C1O)OC)C=CC(=O)O	86	5	-0.5016992098707758	0.3278212209588248	0.3278212209588248	0.5016992098707758	224.21200000000007	5	2	7	753.6168782420718	-2.17	109.57657724101351	1	0	0	0	5	2	0	75.99	0	0	0	1	1	0	0	0	0	0.18181818181818182	0.9581629222300542	0.3864568772671882	0.0009934961874857075	0.28622336463601855	0.7164317522696602	0.027563357257724932	3.3543658437037713	1.5071999999999999	57.88060000000002	16	199.62400000000005	0	270.66194311018904	0	1	1	0	0	1	2	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0
638006	COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3	94	3	-0.49662359927212146	0.19999288821236752	0.19999288821236752	0.49662359927212146	252.26900000000006	3	0	3	1279.8880926996112	-2.5499999999999994	126.47463412726621	3	0	0	1	3	0	0	39.44	0	0	0	3	2	1	0	0	0	0.0625	0.9945666305468583	0.7198994652660782	0.002730206043975661	0.10410195676676282	0.9190073616799525	0.055254197286683036	3.600767428272032	3.468600000000002	74.47200000000002	19	222.66400000000004	0	293.64629622831796	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
688669	COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC=C3OC	106	4	-0.49676778655283643	0.19658233163002306	0.19658233163002306	0.49676778655283643	282.29499999999973	4	0	5	1391.4770960504004	-2.75	140.76306247150532	3	0	0	1	4	0	0	48.67	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9938928851426324	0.7054302822249624	0.0018239501391263473	0.11034914074361536	0.8911576464175793	0.013491859728679558	3.961852044705507	3.4772000000000016	81.02400000000004	21	247.60000000000005	0	323.9446498305369	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
689014	COC1=C(C2=C(C=C1)C(=O)C=C(O2)C3=CC=CC=C3)OC	106	4	-0.49271410791785186	0.20423135126066447	0.20423135126066447	0.49271410791785186	282.29499999999973	4	0	5	1391.4770960504004	-2.7499999999999996	140.76306247150535	3	0	0	1	4	0	0	48.67	0	0	0	3	2	1	0	0	0	0.11764705882352941	0.9735644875646561	0.46942227112091234	0.0009821536451035495	0.2284123213685474	0.7845567633014401	0.03919013781193307	3.531137807107085	3.4772000000000025	81.02400000000003	21	247.79200000000006	0	331.66115599272797	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
689043	C1=CC(=C(C=C1C=CC(=O)O)O)O	68	4	-0.504259631901577	0.32782120287961375	0.32782120287961375	0.504259631901577	180.15900000000005	4	3	4	614.5005940371658	-1.9699999999999998	85.88062456285853	1	0	0	0	4	3	0	77.76	0	0	0	1	1	0	0	0	0	0.0	0.9938796591798876	0.7052042278008416	0.004416180740915251	0.11046819935379784	0.8895548492071755	0.00021862047847183	3.1814040505857064	1.1955999999999996	46.44140000000001	13	156.19200000000004	0	206.89537357268335	0	1	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
689075	COC(=O)C=CC1=CC(=C(C=C1)O)O	74	4	-0.504259631901577	0.32998509361960904	0.32998509361960904	0.504259631901577	194.18600000000006	4	2	5	696.1048685098582	-1.9699999999999998	95.2881488967744	1	0	0	0	4	2	0	66.76	0	0	0	1	1	0	0	0	0	0.1	0.9935732416011482	0.6988055839351378	0.003570423908262333	0.11319104900205833	0.8883702751341775	0.01591807699731446	3.3658252992603384	1.2839999999999998	50.821600000000025	14	173.23200000000003	0	237.11712544675763	0	1	1	1	0	2	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
689111	C1=CC=C(C=C1)CC(=O)C2=C(C=C(C=C2O)O)O	92	4	-0.507678705630231	0.29313584886847743	0.29313584886847743	0.507678705630231	244.24600000000007	4	3	6	978.5484079832054	-2.49	120.88226168738144	2	0	0	0	4	3	0	77.76	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.987536937840265	0.6009540289894627	0.0020900392604261673	0.15738740864844522	0.9066877087881684	0.17751843485528543	3.412720105357597	2.228800000000002	65.91290000000002	18	214.65600000000006	0	288.5548763258253	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
736736	C1=CC=C(C=C1)C2=C(C(=O)C3=CC=CC=C3O2)Cl	88	3	-0.45423733082982165	0.21144557765612013	0.21144557765612013	0.45423733082982165	256.68800000000005	2	0	1	1174.0679150316137	-2.0599999999999996	121.08450150974095	3	0	0	1	2	0	0	30.21	0	0	0	3	2	1	0	0	0	0.0	0.9621424993084181	0.40461904833350076	0.001060532410055675	0.27254689692702583	0.7301169790344706	0.0059815722275550634	3.139061914520075	4.113400000000001	72.93000000000002	18	210.68800000000005	0	262.6693746478728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746449	CC(=O)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3	104	4	-0.46328644752234827	0.30752614613557666	0.30752614613557666	0.46328644752234827	280.27899999999977	4	0	3	1377.8185770517878	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	56.510000000000005	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9954691395245895	0.7423190024325269	0.0023512040707205435	0.0950851841990831	0.9508322216977088	0.062357832937591166	3.9398902827566884	3.3853000000000018	79.22900000000003	21	242.80000000000007	0	319.63471988110933	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
802311	CC(=O)OC1=C2C=CC(=O)OC2=CC3=C1C=CO3	90	5	-0.4640581456348576	0.335697113635364	0.335697113635364	0.4640581456348576	244.20200000000003	5	0	2	1140.059080379943	-2.5599999999999996	111.80011593078333	3	0	0	2	5	0	0	69.65	0	0	0	3	1	2	0	0	0	0.07692307692307693	0.9077541149697402	0.24538400985255043	0.000728431419308198	0.4195026421317316	0.6334624207619752	0.06162119060636785	2.951888275949403	2.4645	63.56500000000001	18	197.31200000000004	0	259.8913253363366	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
854026	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	94	3	-0.32583712233606743	0.247630015308545	0.247630015308545	0.32583712233606743	242.32200000000014	2	2	3	1283.118871927174	-1.6099999999999999	131.87465556977466	3	0	2	1	3	3	0	58.88	2	2	0	1	0	1	0	0	0	0.4	0.8752877802358855	0.15607376510889	0.0011138843055580685	0.48360242117853	0.8657105420490024	0.6414990159709508	2.7911366194630216	1.9975	72.25310000000002	18	229.16000000000005	0	318.2977695767976	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
928228	CC(=O)OC1=CC2=C(C=C1)C=CC(=O)O2	76	4	-0.42658718043818433	0.33569252430630414	0.33569252430630414	0.42658718043818433	204.18100000000004	4	0	2	882.6864273607937	-2.0999999999999996	96.3241221349713	2	0	0	1	4	0	0	56.510000000000005	0	0	0	2	1	1	0	0	0	0.09090909090909091	0.984911322777802	0.5684830634593357	0.002813806789316645	0.17305977656312915	0.8858764266788601	0.061995066432297304	3.028587674980207	1.7183	53.79300000000001	15	172.31200000000004	0	234.48469175902252	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
958750	COC(=O)C=CC1=CC=C(C=C1)F	68	3	-0.4658510468011866	0.32998507552494094	0.32998507552494094	0.4658510468011866	180.17800000000005	2	0	3	636.3366507683193	-1.64	88.28690577888631	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.986632294135731	0.5906358434608375	0.0031090298701544872	0.16296231517889162	0.8389290751807696	0.02043514703381597	3.0329200346935776	2.0119	47.45000000000002	13	161.40000000000003	0	223.57114244366386	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
1383603	COC1=CC2=C(C=C1)C(=CC(=O)O2)CC(=O)OC	94	5	-0.4966236123418196	0.3359891925160446	0.3359891925160446	0.4966236123418196	248.23400000000007	5	0	5	1081.5578278377334	-2.3000000000000003	119.78743359394265	2	0	0	1	5	0	0	65.74	0	0	0	2	1	1	0	0	0	0.23076923076923078	0.9746906361203468	0.47473380433070067	0.0013392240814183985	0.22355796532289762	0.8180837043930472	0.07363035055217536	3.352133465243412	1.5170999999999997	64.75600000000001	18	214.03200000000004	0	285.178146030923	0	0	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	1	0	0
1481671	COC(=O)C=CC1=CC=CC=C1F	68	3	-0.46585103720299315	0.32998682720448186	0.32998682720448186	0.46585103720299315	180.17800000000005	2	0	3	636.3366507683193	-1.64	88.2869057788863	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9883437750058749	0.6126833827139725	0.003431158084888164	0.15223857069460645	0.8496894109884348	0.017565260800237688	3.006116008032296	2.0119	47.45000000000002	13	160.80800000000005	0	222.44914676016398	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
1548943	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	122	4	-0.5042545920952964	0.293293741662404	0.293293741662404	0.5042545920952964	305.4179999999995	3	2	13	1455.044409036062	-1.9699999999999998	170.81919912032313	1	1	0	0	4	2	0	58.56	0	0	0	1	1	0	0	0	0	0.5	0.9776141861261013	0.49885661475764354	0.000677685975244158	0.21040556809409905	0.9128124671174652	0.23010805557922512	4.71718493832456	3.789600000000002	88.95150000000005	22	309.73600000000005	0	456.2450054521762	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0
1549095	COC1=C(C=CC(=C1)C=CCO)O	70	3	-0.5042543435738578	0.29329374449105816	0.29329374449105816	0.5042543435738578	180.2030000000001	3	2	6	695.6070166749751	-1.4800000000000002	93.93656779706625	1	0	0	0	3	2	0	49.69	0	0	0	1	1	0	0	0	0	0.2	0.978616065493397	0.5092685287274467	0.0024377070548353506	0.20569539702731165	0.7990255932369923	0.04009869849799312	2.977201738686675	1.4062999999999997	50.778600000000026	13	169.57600000000005	0	237.17129528158978	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0
1666397	CC(=O)OC1=C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3	104	4	-0.4518619969285297	0.30779480779177815	0.30779480779177815	0.4518619969285297	280.27899999999977	4	0	3	1377.8185770517878	-2.879999999999999	137.00109834170658	3	0	0	1	4	0	0	56.51	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9265628286258858	0.2782746260564455	0.0006183701875407891	0.3761400332439999	0.673034922163436	0.05305672229896523	3.2523628432192457	3.3853000000000018	79.22900000000001	21	241.75200000000007	0	320.89268857283884	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1695558	CC(=O)OC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3	104	4	-0.45581508499761164	0.3075243337348652	0.3075243337348652	0.45581508499761164	280.27899999999977	4	0	3	1377.8185770517878	-2.8799999999999994	137.00109834170658	3	0	0	1	4	0	0	56.51	0	0	0	3	2	1	0	0	0	0.058823529411764705	0.9938246729811558	0.7037264596133409	0.001950650964377473	0.11096179240575849	0.9211621372665662	0.03088065491356207	3.927863091922766	3.3853000000000018	79.22900000000003	21	242.10400000000007	0	319.72618267451287	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2733787	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)NC(=O)C	146	9	-0.4624305507115099	0.33596215627369724	0.33596215627369724	0.4624305507115099	379.3649999999997	8	4	9	1700.2779384987002	-2.46	183.50167836072288	3	1	0	2	9	4	0	138.46	1	0	1	2	1	1	0	1	1	0.4444444444444444	0.959007372643963	0.3766452313560612	0.00047973649923768556	0.28338112007422656	0.8505210455107778	0.2034523805806112	4.194684671578132	-0.5760800000000004	93.21410000000004	27	322.77600000000007	0	423.63215781277546	5	0	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	16	0	1	0	0
2736603	C1=CC(=C(C=C1C(F)(F)F)Cl)O	66	5	-0.5063951807995769	0.41596644482332845	0.41596644482332845	0.5063951807995769	196.55500000000004	1	1	1	405.61571944986457	-0.9000000000000001	77.09700368054845	1	0	0	0	1	1	0	20.23	0	0	0	1	1	0	0	0	0	0.14285714285714285	0.9701890581866842	0.4416214606547116	0.002576764016225743	0.24234931684416725	0.8295921875462847	0.07247861532618409	2.6460972569903864	3.0644000000000005	38.118800000000014	12	139.98400000000004	0	175.34142099468028	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2755679	COC(=O)C=CC1=CC(=CC=C1)Cl	68	3	-0.46585104678337963	0.32998508223227735	0.32998508223227735	0.46585104678337963	196.63300000000007	2	0	3	636.3366507683193	-1.2799999999999998	94.42463660284173	1	0	0	0	2	0	0	26.3	0	0	0	1	1	0	0	0	0	0.1	0.9953289498026807	0.7382986870808391	0.003920060537322048	0.0965416059773848	0.9048523643521695	0.017350612495894285	3.4882556743396673	2.526200000000001	52.502000000000024	13	171.27200000000005	0	226.72072433416372	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
2759713	COC1=CC=CC(=C1)CC=C	58	1	-0.4967577627687731	0.11864451959969351	0.11864451959969351	0.4967577627687731	148.2050000000001	1	0	4	655.0308551519369	-1.2400000000000002	84.17475977641972	1	0	0	0	1	0	0	9.23	0	0	0	1	1	0	0	0	0	0.2	0.9825775267512945	0.5431644185844084	0.004681135571145048	0.185853178405184	0.8787493322736297	0.15637823680717572	2.652428575513115	2.4237	46.895000000000024	11	152.73600000000005	0	224.09474023230572	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0
2817223	C1C(OC2=C(C1=O)C=CC(=C2)Cl)C3=CC=CC=C3	90	3	-0.4844428304178331	0.17015338473598426	0.17015338473598426	0.4844428304178331	258.704	2	0	1	1071.8860691825657	-1.7999999999999994	125.6105015734998	3	0	0	1	2	0	0	26.3	1	0	1	2	2	0	0	0	0	0.13333333333333333	0.92919229931095	0.2641427804965367	0.0009291575557020398	0.3695966326973633	0.810537193843697	0.42120483680458404	3.1535723341331803	4.046500000000003	70.21050000000002	18	219.76000000000005	0	284.06789809073484	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	0	0
2817225	CC(=O)OC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3	106	4	-0.4843539789145814	0.3075261432949378	0.3075261432949378	0.4843539789145814	282.29499999999973	4	0	3	1272.3846365487218	-2.619999999999999	141.52709840546544	3	0	0	1	4	0	0	52.60000000000001	1	0	1	2	2	0	0	0	0	0.17647058823529413	0.9800389738285638	0.5183791714483932	0.001076261432153277	0.1988054571108542	0.8637936293348948	0.12740552966932187	3.840367436617476	3.3184000000000022	76.50950000000005	21	250.39200000000005	0	342.08889921854654	1	0	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0
2825024	COC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3	96	3	-0.4966239951916259	0.17015634839831298	0.17015634839831298	0.4966239951916259	254.28500000000008	3	0	3	1175.6376822043708	-2.2899999999999996	131.00063419102506	3	0	0	1	3	0	0	35.53	1	0	1	2	2	0	0	0	0	0.1875	0.9832414539742467	0.550163025645975	0.0015533420434782114	0.18230809961877603	0.8853157683209976	0.16283476115411205	3.5651102806009236	3.4017000000000017	71.75250000000004	19	230.20800000000006	0	315.27656515041446	1	0	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0
3001686	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1C)O)OC)OC)OC)OC)O	152	6	-0.5041489032622027	0.29329626118082064	0.29329626118082064	0.5041489032622027	388.4599999999996	6	2	12	1717.356874619732	-2.7600000000000002	204.68725025937056	3	0	0	0	6	2	0	77.38000000000001	1	1	0	2	2	0	0	0	0	0.45454545454545453	0.8205042647811648	0.1354905429311437	0.0002747607066841075	0.5716404039918106	0.6250826335640514	0.3805100763537789	3.3545127513232966	4.170000000000004	107.15160000000007	28	355.7920000000001	0	497.9732857541033	2	0	0	0	0	2	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0
