cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	MolecularWeight	smiles	TPSA	Complexity	Charge	HBondDonorCount	HBondAcceptorCount	RotatableBondCount	HeavyAtomCount	AtomStereoCount	BondStereoCount	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	VanDerWaalsVolume	SASA	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
611808	-0.8968895173949706	-2.6412019655364696	-0.08701134027409307	-0.6980692285967063	1.2942618265211097	2.003752208460592	-0.12928169360993325	-0.22811606436502918	-0.06738401058787342	1.3392665046328964	-1.640566731968376	2.0969195371541143	746.004	214.69	C1=CC=C(C=C1)C=CC2=CC(=CC=C2)Cl	0.0	203	0	0	0	2	15	0	1	74	1	-0.08432176680170494	0.06447629976011976	0.06447629976011976	0.08432176680170494	-1.5299999999999994	110.2867202508975	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0.0	0.9916350154870235	0.66275916675977	0.00239839465327554	0.12907360713968918	0.8709263928866169	7.733443073661207e-11	3.619934509119552	4.510400000000002	66.82200000000003	195.294	250.06818077114963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.211	5.917	0.971
615442	-1.9309000299405068	-1.4608897337636961	1.6516100710299968	-2.3135656571406242	0.5748924447641963	1.576025235243981	0.447136805384992	-1.9165686107814062	-0.8123197038716854	0.15506771958307888	1.4878556305134285	-0.22179165764116832	695.364	230.64	C1=CC=C2C(=C1)C(=O)C3=C(O2)C=C(C=C3)Cl	26.3	292	0	0	2	0	16	0	0	78	3	-0.4557618962139856	0.2000240136803957	0.2000240136803957	0.4557618962139856	-1.7999999999999998	105.89913083507652	3	0	0	1	2	0	0	0	0	0	3	2	1	0	0	0	0.0	0.9869782422414507	0.5950604072966315	0.002310210065678731	0.1608538135761046	0.839146186436564	6.799585052584933e-11	3.12896472006112	3.5996000000000015	65.00000000000001	183.292	226.20864869629708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.775	5.482	0.971
619834	0.00338563965880258	-1.1839437223115372	0.680654066650315	-2.2234846396834005	2.1204173481392012	1.7742973018263115	-1.3090414826051455	0.09286769659070876	-1.3851478836038018	1.8794198978665932	3.062504137858358	-0.7880969267846751	885.353	252.26	COC1=CC=CC(=C1)C2=CC(=O)C3=CC=CC=C3O2	35.5	374	0	0	3	2	19	0	0	94	3	-0.496743435496661	0.1928162198143184	0.1928162198143184	0.496743435496661	-2.55	126.47463412726619	3	0	0	1	3	0	0	0	0	0	3	2	1	0	0	0	0.0625	0.9842828166535182	0.5636642354060848	0.0015142470482165872	0.17659936817728594	0.8244777204594508	0.010267218582379589	3.4968861315472832	3.4686000000000012	74.47200000000004	222.371	289.3421896841421	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	230.158	7.787	0.966
637540	0.7483900056100801	-1.2172059955153112	-1.0272147601543684	-0.6764411484714673	-1.9205286496618579	-0.23695781809911112	0.2578431550162966	-1.8992221153724227	-0.0048148843631825216	-0.5350938582329099	0.4265457710788716	2.3133097686111888	558.729	164.16	C1=CC=C(C(=C1)C=CC(=O)O)O	57.5	186	0	2	3	2	12	0	1	62	3	-0.5073345137608306	0.3278234995405217	0.3278234995405217	0.5073345137608306	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9825929198094744	0.5461248275260386	0.003421959210823104	0.1857717791815859	0.8151370549989819	0.007710602922209806	2.795458277820243	1.4899999999999995	44.77660000000001	146.861	200.02312641952867	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	151.765	4.904	0.968
637541	2.1042851402739955	-1.6182809692497342	-0.5438128365203585	-0.27338262599451013	-1.0554085303485035	-0.9573862624366778	0.4553562699816603	-1.1125095315482698	2.0248881705732935	0.28492704558690674	0.11214028244342004	1.6296866365539635	558.729	164.16	C1=CC(=CC(=C1)O)C=CC(=O)O	57.5	186	0	2	3	2	12	0	1	62	3	-0.5079442741939237	0.3278212027391188	0.3278212027391188	0.5079442741939237	-1.7699999999999996	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9872921936457071	0.5990012999776231	0.0037029332524729478	0.15891546295514375	0.841278818200222	0.0017519976248788391	2.9512185885200193	1.4899999999999995	44.77660000000001	146.946	200.3594093116136	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	152.141	5.195	0.966
637542	1.6499893051070167	-1.4507276972037058	-1.640863066731509	0.199805644252098	-1.338595088259473	-0.5715444594793212	-0.6179735264979073	-2.0535223373701585	0.21014616790774188	-0.19774903999388274	-0.021068397602457517	1.339071601474757	558.729	164.16	C1=CC(=CC=C1C=CC(=O)O)O	57.5	178	0	2	3	2	12	0	1	62	3	-0.5079662507795569	0.32782118481951544	0.32782118481951544	0.5079662507795569	-1.7699999999999998	80.99972055253528	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.0	0.9961027608375577	0.7586957267052015	0.006657448179199146	0.08820028260609752	0.9136975816574879	0.01936060972861014	3.0802405981164434	1.4899999999999995	44.77660000000001	147.013	204.56244340922973	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	152.109	5.096	0.966
637566	-0.5068103928450808	0.3197306240859561	-0.4416150982036405	2.9812482536585585	-0.7351071809207811	-0.9490937861753833	-0.44261615771800605	-1.3098552206593588	-1.5983678469369222	0.5407660251565405	-0.33847004288046173	1.966844985807051	717.954	154.25	CC(=CCCC(=CCO)C)C	20.2	150	0	1	1	4	11	0	1	64	1	-0.39229736991721587	0.21049878284230902	0.21049878284230902	0.39229736991721587	-0.56	94.81489700637432	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0.6	0.9410173626584943	0.3016097067724799	0.002385725733978119	0.3383582763510474	0.8521443449215697	0.4140516265794075	2.737776584413485	2.671400000000001	49.50780000000003	175.250	271.65599510357646	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	3	0	0	0	0	190.485	15.235	0.920
637775	2.888911088916373	1.2421002681736646	-0.8626990647445784	0.31707074210308644	0.17585739998817815	-2.007293665825463	-0.2519501149049707	0.1427151738790238	0.288363881336343	0.42574599690778464	-0.2294908272594266	2.709952774694439	761.832	224.21	COC1=CC(=CC(=C1O)OC)C=CC(=O)O	76.0	249	0	2	5	4	16	0	1	86	5	-0.5016992098707758	0.3278212209588248	0.3278212209588248	0.5016992098707758	-2.17	109.57657724101351	1	0	0	0	5	2	0	0	0	0	1	1	0	0	0	0	0.18181818181818182	0.9578852179318772	0.38516591377342074	0.0009998703178278358	0.28715136995598717	0.7159148886768725	0.03213990761222435	3.337387587717367	1.5071999999999999	57.88060000000002	197.842	268.36384560595525	1	0	0	1	2	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	206.088	8.245	0.960
689043	2.167873039405761	-1.0106101686379574	-1.7906684409562257	0.5076862575587023	0.1423510062067874	-0.023486104393151835	0.4945859862038786	-1.3542166155828992	0.7447167514653659	-1.1404138047634869	0.1580387030855517	2.2095197900782217	587.766	180.16	C1=CC(=C(C=C1C=CC(=O)O)O)O	77.8	212	0	3	4	2	13	0	1	68	4	-0.504259631901577	0.32782120287961375	0.32782120287961375	0.504259631901577	-1.9699999999999998	85.88062456285853	1	0	0	0	4	3	0	0	0	0	1	1	0	0	0	0	0.0	0.9915911976546239	0.6620066963687363	0.003822643227573798	0.1294098015370875	0.8706816905759739	0.0008427167207442714	3.1256920571796534	1.1955999999999996	46.44140000000001	155.451	209.2092274906729	1	0	0	2	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	161.159	5.708	0.965
689111	-1.87858646031328	-0.2763161689336689	-2.2956384717505895	-1.6096084029789302	-0.13379679923581034	-1.6902100293180542	1.9904533164708227	-0.7023924002028612	2.243977250559606	-0.353569540376299	-0.47687625166983466	-0.3692603456904311	841.747	244.24	C1=CC=C(C=C1)CC(=O)C2=C(C=C(C=C2O)O)O	77.8	274	0	3	4	3	18	0	0	92	4	-0.507678705630231	0.2931358488684774	0.2931358488684774	0.507678705630231	-2.49	120.88226168738144	2	0	0	0	4	3	0	0	0	0	2	2	0	0	0	0	0.07142857142857142	0.9891542210534214	0.6229514470892481	0.0021570739336463094	0.14688065554115357	0.8998325950972943	0.11826597338639658	3.4495767868280476	2.228800000000002	65.91290000000002	213.852	290.3194073521265	1	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	223.001	9.148	0.959
854026	1.6895973063287648	-0.2563095310272439	1.225536595485767	-0.848687765473722	-1.3316399129102046	3.415027136271258	0.3435920608459291	-2.3645034583702045	1.6790978661391491	0.4950591590765953	-2.63231867131836	-1.2022213467915017	959.934	242.32	CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3	55.1	551	0	2	2	0	18	2	1	94	3	-0.3258371223360675	0.24763001530854506	0.24763001530854506	0.3258371223360675	-1.6099999999999999	131.87465556977466	3	0	2	1	3	3	0	2	2	0	1	0	1	0	0	0	0.4	0.9015809169237478	0.2001219096771474	0.0011960674425616517	0.43261050638990994	0.8724233225257915	0.5834876814298581	2.831812532093058	1.9975	72.25310000000002	229.145	315.5061802009075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	243.340	14.195	0.942
928228	0.8218202462270829	1.4906005195743572	-0.06522135315323384	0.11705007399238054	0.155774639501499	1.972615411797208	0.9164196032083209	-0.8393430322857022	-1.2508926840212133	0.8081461049507487	3.285080422304443	0.656296679874738	660.408	204.18	CC(=O)OC1=CC2=C(C=C1)C=CC(=O)O2	52.6	308	0	0	4	2	15	0	0	76	4	-0.4265871804381844	0.3356925243063041	0.3356925243063041	0.4265871804381844	-2.0999999999999996	96.3241221349713	2	0	0	1	4	0	0	0	0	0	2	1	1	0	0	0	0.09090909090909091	0.9862248013067586	0.5841565477923204	0.0029907726323946254	0.16541052350876775	0.8968858039698328	0.06691884553499855	3.0258554768533634	1.7183	53.79300000000001	172.145	234.41308518587317	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	179.701	7.556	0.958
1481671	0.7264666992980233	-1.0174792496808378	0.9683212402148582	0.9191401559733289	-1.137293711423875	-0.09641883754711766	-2.374757474208382	1.6501016956774202	1.1224397103787467	1.3010183004314801	0.758920158444868	2.3197902395172485	611.268	180.17	COC(=O)C=CC1=CC=CC=C1F	26.3	201	0	0	3	3	13	0	1	68	3	-0.4658510372029932	0.3299868272044818	0.3299868272044818	0.4658510372029932	-1.64	88.2869057788863	1	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0.1	0.9883818805738778	0.6131992801573367	0.0034083706403665397	0.1519909804996492	0.8499572971885558	0.017776105923196735	3.019095041705657	2.0119	47.45000000000002	160.741	222.2583991498037	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	165.790	5.050	0.970
1548943	-0.24719966648689704	2.038427515355765	-4.4403317542698035	-0.9863745960372333	1.4492531218777664	-2.2348921908071024	-2.673420882004565	-0.5235386225624957	-0.5268660625193168	-0.5516772612197507	-0.10849289938306612	0.7456119602127339	1259.575	305.4	CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	58.6	341	0	2	3	9	22	0	1	122	4	-0.5042545920952964	0.29329374166240396	0.29329374166240396	0.5042545920952964	-1.9699999999999998	170.81919912032313	1	1	0	0	4	2	0	0	0	0	1	1	0	0	0	0	0.5	0.9674915715740435	0.4279121659996676	0.0007127344989424192	0.2529032600287852	0.9225069657761583	0.30909464171550377	4.269253994697303	3.789600000000002	88.95150000000005	307.746	445.6267522318511	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	3	0	0	0	0	333.546	25.800	0.923
1549095	0.8358517756384852	-1.3510114317039	-1.7096810197258676	-0.44344756540946967	2.132620966321727	-2.0358259498287365	-1.1234175912115523	0.7737565963778401	-1.31360497600203	0.7732386864501347	-0.9990376566118383	1.9306844096322948	667.441	180.2	COC1=C(C=CC(=C1)C=CCO)O	49.7	168	0	2	3	3	13	0	1	70	3	-0.5042543435738578	0.2932937444910581	0.2932937444910581	0.5042543435738578	-1.4800000000000002	93.93656779706625	1	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	0.2	0.9795991787777992	0.5164589398624524	0.0023871174129811586	0.20096131204254553	0.8164451352357053	0.04493207946473745	3.0865341018245136	1.4062999999999997	50.778600000000026	169.368	243.92611920326948	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	176.882	7.514	0.958
2733787	0.7280407919359405	4.319160776898787	0.3837778327469348	2.538470204698802	1.03343344230903	-1.4424920499938498	0.429772128462838	0.782168373582301	1.6746370317351384	1.010740298960424	2.3991773264336675	-3.714583980045346	1296.140	379.4	CC1=CC(=O)OC2=C1C=CC(=C2)OC3C(C(C(C(O3)CO)O)O)NC(=O)C	135.0	608	0	4	8	4	27	5	0	146	9	-0.46243055071150996	0.3359621562736972	0.3359621562736972	0.46243055071150996	-2.46	183.50167836072288	3	1	0	2	9	4	0	1	0	1	2	1	1	0	1	1	0.4444444444444444	0.9658735780413675	0.4169491082432013	0.0005761934252388397	0.2590139595496087	0.909310176237411	0.2589553555186467	4.172811483129181	-0.5760800000000004	93.21410000000004	320.900	432.6517100844919	1	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	16	0	1	0	0	347.718	26.818	0.923
2759713	0.9552599929098236	-0.4044412269667565	0.05175156058367809	-1.049568522076569	2.1721670647196043	-0.549541843998004	-2.418439595712852	-0.1876372235864029	0.9130828623864354	2.0161508081447237	0.2198953371469575	0.07320281901150359	609.367	148.2	COC1=CC=CC(=C1)CC=C	9.2	120	0	0	1	3	11	0	0	58	1	-0.4967577627687731	0.1186445195996935	0.1186445195996935	0.4967577627687731	-1.2400000000000002	84.17475977641972	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0.2	0.9622803340352002	0.39611101009585914	0.0030440165502170474	0.27205984402168487	0.790544579684299	0.16609178774090816	2.5773239076384904	2.4237	46.895000000000024	153.106	223.02888613784944	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	0	161.145	8.039	0.950
2817225	1.4168188723275257	0.07142505137153797	2.084089346156786	2.000535294785711	-1.3621648334981107	1.3666088143323292	1.6832968281888716	2.6232334404707314	0.05155270588615988	1.8527365716194153	2.542331635838508	0.291545295195963	986.904	282.29	CC(=O)OC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3	52.6	400	0	0	4	3	21	1	0	106	4	-0.48435397891458143	0.3075261432949379	0.3075261432949379	0.48435397891458143	-2.619999999999999	141.52709840546544	3	0	0	1	4	0	0	1	0	1	2	2	0	0	0	0	0.17647058823529413	0.9801567326689884	0.5195479893388963	0.0010999334851423943	0.19822406363419445	0.8775971489669693	0.15770345009830822	3.8469326644279622	3.3184000000000022	76.50950000000005	249.904	344.2328256610473	2	2	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	3	0	0	0	0	263.750	13.846	0.948
2825024	2.3937642086952198	-0.5996600724775998	0.22599742127713326	-0.8432352022383472	0.4946662762337915	1.9374965280002734	0.7211470856991795	2.005429025958599	-0.5792299159460397	3.236143825748734	0.19239943895750156	-2.147848540762882	921.551	254.28	COC1=CC2=C(C=C1)C(=O)CC(O2)C3=CC=CC=C3	35.5	322	0	0	3	2	19	1	0	96	3	-0.4966239951916259	0.17015634839831298	0.17015634839831298	0.4966239951916259	-2.2899999999999996	131.00063419102506	3	0	0	1	3	0	0	1	0	1	2	2	0	0	0	0	0.1875	0.9732949786812607	0.4680051856893427	0.0011011978119063292	0.22955801984214003	0.7799608956847881	0.04191361766952459	3.491629789471048	3.4017000000000017	71.75250000000004	229.722	308.8851929879917	1	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	6	0	0	0	0	239.639	9.918	0.959
3001686	1.4512708546461301	0.05062081549008248	0.6695163363882389	-0.4345261915835057	3.1867991613595126	-1.3504120933735175	0.22156373816763555	2.867821611039183	-1.2353355490960325	-2.219573768212582	-1.4360259595729026	1.2195293446072661	1479.782	388.5	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1C)O)OC)OC)OC)OC)O	77.4	457	0	2	6	4	28	2	0	152	6	-0.5041489032622029	0.2932962611808206	0.2932962611808206	0.5041489032622029	-2.7600000000000002	204.68725025937056	3	0	0	0	6	2	0	1	1	0	2	2	0	0	0	0	0.45454545454545453	0.8153790255581101	0.12850988663739032	0.00026828547796702685	0.578927495183902	0.6335937122769341	0.41638842470168247	3.408398213078417	4.170000000000004	107.15160000000007	354.157	497.6797725102965	0	0	0	2	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	393.978	39.822	0.899
5013064	-0.5091681031129217	-1.1819222769261197	1.322399791920842	-4.824741817995297	-0.06682594960048112	-1.9505030296891233	-2.3531657034449456	1.0619298996118192	1.0418892701238145	1.4615137367299191	-0.8661061263336473	-0.4618042132392581	1095.712	308.3	COC1=CC=CC2=C1C(=O)C3=C(C2=O)C=CC(=C3OC)CC=C	52.6	486	0	0	4	4	23	0	0	116	4	-0.4959617303403466	0.20149486945075976	0.20149486945075976	0.4959617303403466	-2.8799999999999994	156.37732060241	3	0	0	0	4	0	0	1	1	0	2	2	0	0	0	0	0.15789473684210525	0.953595770120185	0.3589296770500563	0.0006834276929503238	0.3010898656695227	0.7428637823449158	0.11921623025942198	3.4591608464765904	3.2077000000000018	86.75400000000005	275.868	364.05486629477616	2	2	0	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	6	0	0	0	0	290.414	14.546	0.950
5150599	2.019052757212824	0.9755010937097964	-1.4438941267699679	0.49358577013188903	0.7181382624840547	1.2621463718238963	-2.1162194088583286	1.695146721378862	-0.0830537088795587	0.5738860924158381	-0.05974454244086381	2.7627435925019768	805.313	222.24	COC1=CC(=CC(=C1)C=CC(=O)OC)OC	44.8	237	0	0	4	5	16	0	1	86	4	-0.49660208051418153	0.3299851115535103	0.3299851115535103	0.49660208051418153	-1.97	114.10319756460609	1	0	0	0	4	0	0	0	0	0	1	1	0	0	0	0	0.25	0.9832572726028329	0.5526029628078437	0.0015623524888935686	0.1822227644221168	0.8213551545834525	0.0306166530854579	3.606215474527424	1.89	60.59600000000003	206.663	285.1708071785341	1	1	0	0	3	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	215.125	8.462	0.961
5262584	1.6463856316580976	2.156971389475868	2.259485217145578	-1.454610108657616	1.720774515263749	-0.009370284024845736	0.7308640962913069	0.10122428211618993	1.3624550764146819	0.4192274403448198	2.7130686711231737	1.0005434885464082	761.954	234.2	COC1=CC2=C(C=C1)C=C(C(=O)O2)C(=O)OC	61.8	360	0	0	5	3	17	0	0	88	5	-0.4966236152185699	0.3505211883963826	0.3505211883963826	0.4966236152185699	-2.3000000000000003	110.61255047921043	2	0	0	1	5	0	0	0	0	0	2	1	1	0	0	0	0.16666666666666666	0.9918063002154749	0.6655938870487544	0.002626563267725975	0.12775078415763735	0.8746965226718172	0.022507912577619884	3.3382479767056634	1.5882	60.37550000000002	196.831	262.2911524971362	1	1	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	1	0	0	203.297	6.467	0.968
